exp8_8_1,Number of Total Clusters
Area of Cluster1069,182.0
Area of Cluster1070,182.5
Area of Cluster1071,184.0
Area of Cluster1072,188.5
Area of Cluster1073,190.0
Area of Cluster1074,190.0
Area of Cluster1075,190.0
Area of Cluster1076,190.5
Area of Cluster1077,191.0
Area of Cluster1078,195.5
Area of Cluster1079,196.5
Area of Cluster1080,200.0
Area of Cluster1081,200.5
Area of Cluster1082,204.5
Area of Cluster1083,208.0
Area of Cluster1084,208.0
Area of Cluster1085,208.5
Area of Cluster1086,211.0
Area of Cluster1087,213.5
Area of Cluster1088,215.0
Area of Cluster1089,223.5
Area of Cluster1090,232.5
Area of Cluster1091,239.0
Area of Cluster1092,239.5
Area of Cluster1093,241.0
Area of Cluster1094,241.5
Area of Cluster1095,242.0
Area of Cluster1096,244.0
Area of Cluster1097,246.5
Area of Cluster1098,247.0
Area of Cluster1099,247.0
Area of Cluster1100,247.5
Area of Cluster1101,248.5
Area of Cluster1102,257.0
Area of Cluster1103,264.0
Area of Cluster1104,265.0
Area of Cluster1105,269.0
Area of Cluster1106,272.0
Area of Cluster1107,278.0
Area of Cluster1108,283.0
Area of Cluster1109,291.5
Area of Cluster1110,296.0
Area of Cluster1111,300.0
Area of Cluster1112,301.5
Area of Cluster1113,303.0
Area of Cluster1114,310.0
Area of Cluster1115,311.5
Area of Cluster1116,312.5
Area of Cluster1117,313.5
Area of Cluster1118,315.5
Area of Cluster1119,317.5
Area of Cluster1120,320.0
Area of Cluster1121,321.5
Area of Cluster1122,324.0
Area of Cluster1123,327.5
Area of Cluster1124,334.5
Area of Cluster1125,337.5
Area of Cluster1126,339.0
Area of Cluster1127,348.5
Area of Cluster1128,361.0
Area of Cluster1129,379.5
Area of Cluster1130,381.5
Area of Cluster1131,407.0
Area of Cluster1132,407.0
Area of Cluster1133,411.5
Area of Cluster1134,412.0
Area of Cluster1135,431.5
Area of Cluster1136,457.0
Area of Cluster1137,492.5
Area of Cluster1138,572.0
Area of Cluster1139,587.0
Area of Cluster1140,674.5
Area of Cluster1141,678.5
Area of Cluster1142,728.5
Area of Cluster1143,929.5
Area of Cluster1144,943.0
Area of Cluster1145,946.0
Area of Cluster1146,1141.0
Area of Cluster1147,1159.5
Area of Cluster1148,1258.5
